surah_number,ayah_number,word_number,word_number_all,uthmani,nastaleeq,indopak,dk_indopak,qpc_v1,dk_v2,dk_v1,qpc_hafs,is_ayah_marker
52,8,2,72287,'لَهُۥ','لَهٗ','لَهٗ','لَهٗ','ﯗ','لَهُۥ','لَهُۥ','لَهُۥ',0
52,8,3,72288,'مِن','مِنْ','مِنْ','مِنْ','ﯘ','مِن','مِن','مِن',0
52,8,4,72289,'دَافِعٍۢ','دَافِعٍ','دَافِعٍ','دَافِعٍ','ﯙ','دَافِعࣲ','دَافِعࣲ','دَافِعٖ',0
52,8,5,72290,'٨','٨ﶫ','۟ۙ','۝٨ۙ','ﯚ','۝٨','۝٨','٨',1
52,9,1,72291,'يَوْمَ','يَّوْمَ','یَّوْمَ','يَّوْمَ','ﯛ','يَوْمَ','يَوْمَ','يَوۡمَ',0
52,9,2,72292,'تَمُورُ','تَمُوْرُ','تَمُوْرُ','تَمُوْرُ','ﯜ','تَمُورُ','تَمُورُ','تَمُورُ',0
52,9,3,72293,'ٱلسَّمَآءُ','السَّمَآءُ','السَّمَآءُ','السَّمَا࢜ءُ','ﯝ','ٱلسَّمَآءُ','ٱلسَّمَآءُ','ٱلسَّمَآءُ',0
52,9,4,72294,'مَوْرًۭا','مَوْرًا','مَوْرًا','مَوْرًا','ﯞ','مَوْرࣰا','مَوْرࣰا','مَوۡرٗا',0
52,9,5,72295,'٩','٩','۟ۙ','۝٩ۙ','ﯟ','۝٩','۝٩','٩',1
52,10,1,72296,'وَتَسِيرُ','وَّتَسِيْرُ','وَّتَسِیْرُ','وَّتَسِيْرُ','ﯠ','وَتَسِيرُ','وَتَسِيرُ','وَتَسِيرُ',0
52,10,2,72297,'ٱلْجِبَالُ','الْجِبَالُ','الْجِبَالُ','الْجِبَالُ','ﯡ','ٱلْجِبَالُ','ٱلْجِبَالُ','ٱلۡجِبَالُ',0
52,10,3,72298,'سَيْرًۭا','سَيْرًا','سَیْرًا','سَيْرًا','ﯢ','سَيْرࣰا','سَيْرࣰا','سَيۡرٗا',0
52,10,4,72299,'١٠','١٠ﶠ','۟ؕ','۝١٠ؕ','ﯣ','۝١٠','۝١٠','١٠',1
52,11,1,72300,'فَوَيْلٌۭ','فَوَيْلٌ','فَوَیْلٌ','فَوَيْلٌ','ﯤ','فَوَيْلࣱ','فَوَيْلࣱ','فَوَيۡلٞ',0
52,11,2,72301,'يَوْمَئِذٍۢ','يَّوْمَئِذٍ','یَّوْمَىِٕذٍ','يَّوْمَىِٕذٍ','ﯥ','يَوْمَئِذࣲ','يَوْمَئِذࣲ','يَوۡمَئِذٖ',0
52,11,3,72302,'لِّلْمُكَذِّبِينَ','لِّلْمُكَذِّبِيْنَ','لِّلْمُكَذِّبِیْنَ','لِّلْمُكَذِّبِيْنَ','ﯦ','لِّلْمُكَذِّبِينَ','لِّلْمُكَذِّبِينَ','لِّلۡمُكَذِّبِينَ',0
52,11,4,72303,'١١','١١ﶫ','۟ۙ','۝١١ۙ','ﯧ','۝١١','۝١١','١١',1
52,12,1,72304,'ٱلَّذِينَ','الَّذِيْنَ','الَّذِیْنَ','الَّذِيْنَ','ﯨ','ٱلَّذِينَ','ٱلَّذِينَ','ٱلَّذِينَ',0
52,12,2,72305,'هُمْ','هُمْ','هُمْ','هُمْ','ﯩ','هُمْ','هُمْ','هُمۡ',0
52,12,3,72306,'فِى','فِيْ','فِیْ','فِيْ','ﯪ','فِي','فِي','فِي',0
52,12,4,72307,'خَوْضٍۢ','خَوْضٍ','خَوْضٍ','خَوْضٍ','ﯫ','خَوْضࣲ','خَوْضࣲ','خَوۡضٖ',0
52,12,5,72308,'يَلْعَبُونَ','يَّلْعَبُوْنَ','یَّلْعَبُوْنَ','يَّلْعَبُوْنَ','ﯬ','يَلْعَبُونَ','يَلْعَبُونَ','يَلۡعَبُونَ',0
52,12,6,72309,'١٢','١٢ﶭ','۟ۘ','۝١٢ۘ','ﯭ','۝١٢','۝١٢','١٢',1
52,13,1,72310,'يَوْمَ','يَوْمَ','یَوْمَ','يَوْمَ','ﯮ','يَوْمَ','يَوْمَ','يَوۡمَ',0
52,13,2,72311,'يُدَعُّونَ','يُدَعُّوْنَ','یُدَعُّوْنَ','يُدَعُّوْنَ','ﯯ','يُدَعُّونَ','يُدَعُّونَ','يُدَعُّونَ',0
52,13,3,72312,'إِلَىٰ','اِلٰي','اِلٰی','اِلٰي','ﯰ','إِلَىٰ','إِلَىٰ','إِلَىٰ',0
52,13,4,72313,'نَارِ','نَارِ','نَارِ','نَارِ','ﯱ','نَارِ','نَارِ','نَارِ',0
52,13,5,72314,'جَهَنَّمَ','جَهَنَّمَ','جَهَنَّمَ','جَهَنَّمَ','ﯲ','جَهَنَّمَ','جَهَنَّمَ','جَهَنَّمَ',0
52,13,6,72315,'دَعًّا','دَعًّا','دَعًّا','دَعًّا','ﯳ','دَعًّا','دَعًّا','دَعًّا',0
52,13,7,72316,'١٣','١٣ﶠ','۟ؕ','۝١٣ؕ','ﯴ','۝١٣','۝١٣','١٣',1
52,14,1,72317,'هَـٰذِهِ','هٰذِهِ','هٰذِهِ','هٰذِهِ','ﯵ','هَٰذِهِ','هَٰذِهِ','هَٰذِهِ',0
52,14,2,72318,'ٱلنَّارُ','النَّارُ','النَّارُ','النَّارُ','ﯶ','ٱلنَّارُ','ٱلنَّارُ','ٱلنَّارُ',0
52,14,3,72319,'ٱلَّتِى','الَّتِيْ','الَّتِیْ','الَّتِيْ','ﯷ','ٱلَّتِي','ٱلَّتِي','ٱلَّتِي',0
52,14,4,72320,'كُنتُم','كُنْتُمْ','كُنْتُمْ','كُنْتُمْ','ﯸ','كُنتُم','كُنتُم','كُنتُم',0
52,14,5,72321,'بِهَا','بِهَا','بِهَا','بِهَا','ﯹ','بِهَا','بِهَا','بِهَا',0
52,14,6,72322,'تُكَذِّبُونَ','تُكَذِّبُوْنَ','تُكَذِّبُوْنَ','تُكَذِّبُوْنَ','ﯺ','تُكَذِّبُونَ','تُكَذِّبُونَ','تُكَذِّبُونَ',0
52,14,7,72323,'١٤','١٤','۟','۝١٤','ﯻ','۝١٤','۝١٤','١٤',1
52,15,1,72324,'أَفَسِحْرٌ','اَفَسِحْرٌ','اَفَسِحْرٌ','اَفَسِحْرٌ','ﭑ','أَفَسِحْرٌ','أَفَسِحْرٌ','أَفَسِحۡرٌ',0
52,15,2,72325,'هَـٰذَآ','هٰذَا٘','هٰذَاۤ','هٰذَا͏ٓ','ﭒ','هَٰذَآ','هَٰذَآ','هَٰذَآ',0
52,15,3,72326,'أَمْ','اَمْ','اَمْ','اَمْ','ﭓ','أَمْ','أَمْ','أَمۡ',0
52,15,4,72327,'أَنتُمْ','اَنْتُمْ','اَنْتُمْ','اَنْتُمْ','ﭔ','أَنتُمْ','أَنتُمْ','أَنتُمۡ',0
52,15,5,72328,'لَا','لَا','لَا','لَا','ﭕ','لَا','لَا','لَا',0
52,15,6,72329,'تُبْصِرُونَ','تُبْصِرُوْنَ','تُبْصِرُوْنَ','تُبْصِرُوْنَ','ﭖ','تُبْصِرُونَ','تُبْصِرُونَ','تُبۡصِرُونَ',0
52,15,7,72330,'١٥','١٥','۟ۚ','۝١٥ۚ','ﭗ','۝١٥','۝١٥','١٥',1
52,16,1,72331,'ٱصْلَوْهَا','اِصْلَوْهَا','اِصْلَوْهَا','اِصْلَوْهَا','ﭘ','ٱصْلَوْهَا','ٱصْلَوْهَا','ٱصۡلَوۡهَا',0
52,16,2,72332,'فَٱصْبِرُوٓا۟','فَاصْبِرُوْ٘ا','فَاصْبِرُوْۤا','فَاصْبِرُوْٓا','ﭙ','فَٱصْبِرُوٓا۟','فَٱصْبِرُوٓا۟','فَٱصۡبِرُوٓاْ',0
52,16,3,72333,'أَوْ','اَوْ','اَوْ','اَوْ','ﭚ','أَوْ','أَوْ','أَوۡ',0
52,16,4,72334,'لَا','لَا','لَا','لَا','ﭛ','لَا','لَا','لَا',0
52,16,5,72335,'تَصْبِرُوا۟','تَصْبِرُوْاﵐ','تَصْبِرُوْا ۚ','تَصْبِرُوْاۚ','ﭜ','تَصْبِرُوا۟','تَصْبِرُوا۟','تَصۡبِرُواْ',0
52,16,6,72336,'سَوَآءٌ','سَوَآءٌ','سَوَآءٌ','سَوَا࢜ءٌ','ﭝ','سَوَآءٌ','سَوَآءٌ','سَوَآءٌ',0
52,16,7,72337,'عَلَيْكُمْ ۖ','عَلَيْكُمْﵧ','عَلَیْكُمْ ؕ','عَلَيْكُمْؕ','ﭞﭟ','عَلَيْكُمْۖ','عَلَيْكُمْۖ','عَلَيۡكُمۡۖ',0
52,16,8,72338,'إِنَّمَا','اِنَّمَا','اِنَّمَا','اِنَّمَا','ﭠ','إِنَّمَا','إِنَّمَا','إِنَّمَا',0
52,16,9,72339,'تُجْزَوْنَ','تُجْزَوْنَ','تُجْزَوْنَ','تُجْزَوْنَ','ﭡ','تُجْزَوْنَ','تُجْزَوْنَ','تُجۡزَوۡنَ',0
52,16,10,72340,'مَا','مَا','مَا','مَا','ﭢ','مَا','مَا','مَا',0
52,16,11,72341,'كُنتُمْ','كُنْتُمْ','كُنْتُمْ','كُنْتُمْ','ﭣ','كُنتُمْ','كُنتُمْ','كُنتُمۡ',0
52,16,12,72342,'تَعْمَلُونَ','تَعْمَلُوْنَ','تَعْمَلُوْنَ','تَعْمَلُوْنَ','ﭤ','تَعْمَلُونَ','تَعْمَلُونَ','تَعۡمَلُونَ',0
52,16,13,72343,'١٦','١٦','۟','۝١٦','ﭥ','۝١٦','۝١٦','١٦',1
52,17,1,72344,'إِنَّ','اِنَّ','اِنَّ','اِنَّ','ﭦ','إِنَّ','إِنَّ','إِنَّ',0
52,17,2,72345,'ٱلْمُتَّقِينَ','الْمُتَّقِيْنَ','الْمُتَّقِیْنَ','الْمُتَّقِيْنَ','ﭧ','ٱلْمُتَّقِينَ','ٱلْمُتَّقِينَ','ٱلۡمُتَّقِينَ',0
52,17,3,72346,'فِى','فِيْ','فِیْ','فِيْ','ﭨ','فِي','فِي','فِي',0
52,17,4,72347,'جَنَّـٰتٍۢ','جَنّٰتٍ','جَنّٰتٍ','جَنّٰتٍ','ﭩ','جَنَّٰتࣲ','جَنَّٰتࣲ','جَنَّٰتٖ',0
52,17,5,72348,'وَنَعِيمٍۢ','وَّنَعِيْمٍ','وَّنَعِیْمٍ','وَّنَعِيْمٍ','ﭪ','وَنَعِيمࣲ','وَنَعِيمࣲ','وَنَعِيمٖ',0
52,17,6,72349,'١٧','١٧ﶫ','۟ۙ','۝١٧ۙ','ﭫ','۝١٧','۝١٧','١٧',1
52,18,1,72350,'فَـٰكِهِينَ','فٰكِهِيْنَ','فٰكِهِیْنَ','فٰكِهِيْنَ','ﭬ','فَٰكِهِينَ','فَٰكِهِينَ','فَٰكِهِينَ',0
52,18,2,72351,'بِمَآ','بِمَا٘','بِمَاۤ','بِمَا͏ٓ','ﭭ','بِمَآ','بِمَآ','بِمَآ',0
52,18,3,72352,'ءَاتَىٰهُمْ','اٰتٰىهُمْ','اٰتٰىهُمْ','اٰتٰىهُمْ','ﭮ','ءَاتَىٰهُمْ','ءَاتَىٰهُمْ','ءَاتَىٰهُمۡ',0
52,18,4,72353,'رَبُّهُمْ','رَبُّهُمْﵐ','رَبُّهُمْ ۚ','رَبُّهُمْۚ','ﭯ','رَبُّهُمْ','رَبُّهُمْ','رَبُّهُمۡ',0
52,18,5,72354,'وَوَقَىٰهُمْ','وَوَقٰىهُمْ','وَوَقٰىهُمْ','وَوَقٰىهُمْ','ﭰ','وَوَقَىٰهُمْ','وَوَقَىٰهُمْ','وَوَقَىٰهُمۡ',0
52,18,6,72355,'رَبُّهُمْ','رَبُّهُمْ','رَبُّهُمْ','رَبُّهُمْ','ﭱ','رَبُّهُمْ','رَبُّهُمْ','رَبُّهُمۡ',0
52,18,7,72356,'عَذَابَ','عَذَابَ','عَذَابَ','عَذَابَ','ﭲ','عَذَابَ','عَذَابَ','عَذَابَ',0
52,18,8,72357,'ٱلْجَحِيمِ','الْجَحِيْمِ','الْجَحِیْمِ','الْجَحِيْمِ','ﭳ','ٱلْجَحِيمِ','ٱلْجَحِيمِ','ٱلۡجَحِيمِ',0
52,18,9,72358,'١٨','١٨','۟','۝١٨','ﭴ','۝١٨','۝١٨','١٨',1
52,19,1,72359,'كُلُوا۟','كُلُوْا','كُلُوْا','كُلُوْا','ﭵ','كُلُوا۟','كُلُوا۟','كُلُواْ',0
52,19,2,72360,'وَٱشْرَبُوا۟','وَاشْرَبُوْا','وَاشْرَبُوْا','وَاشْرَبُوْا','ﭶ','وَٱشْرَبُوا۟','وَٱشْرَبُوا۟','وَٱشۡرَبُواْ',0
52,19,3,72361,'هَنِيٓـًٔۢا','هَنِيْٓـًٔاۣ','هَنِیْٓـًٔا','هَنِيْ࢜ـًٔاۢ','ﭷ','هَنِيٓـَٔۢا','هَنِيٓـَٔۢا','هَنِيٓـَٔۢا',0
52,19,4,72362,'بِمَا','بِمَا','بِمَا','بِمَا','ﭸ','بِمَا','بِمَا','بِمَا',0
52,19,5,72363,'كُنتُمْ','كُنْتُمْ','كُنْتُمْ','كُنْتُمْ','ﭹ','كُنتُمْ','كُنتُمْ','كُنتُمۡ',0
52,19,6,72364,'تَعْمَلُونَ','تَعْمَلُوْنَ','تَعْمَلُوْنَ','تَعْمَلُوْنَ','ﭺ','تَعْمَلُونَ','تَعْمَلُونَ','تَعۡمَلُونَ',0
52,19,7,72365,'١٩','١٩ﶫ','۟ۙ','۝١٩ۙ','ﭻ','۝١٩','۝١٩','١٩',1
52,20,1,72366,'مُتَّكِـِٔينَ','مُتَّكِـِٕيْنَ','مُتَّكِـِٕیْنَ','مُتَّكِـِٕيْنَ','ﭼ','مُتَّكِـِٔينَ','مُتَّكِـِٔينَ','مُتَّكِـِٔينَ',0
52,20,2,72367,'عَلَىٰ','عَلٰي','عَلٰی','عَلٰي','ﭽ','عَلَىٰ','عَلَىٰ','عَلَىٰ',0
52,20,3,72368,'سُرُرٍۢ','سُرُرٍ','سُرُرٍ','سُرُرٍ','ﭾ','سُرُرࣲ','سُرُرࣲ','سُرُرٖ',0
52,20,4,72369,'مَّصْفُوفَةٍۢ ۖ','مَّصْفُوْفَةٍﵐ','مَّصْفُوْفَةٍ ۚ','مَّصْفُوْفَةٍۚ','ﭿﮀ','مَّصْفُوفَةࣲۖ','مَّصْفُوفَةࣲۖ','مَّصۡفُوفَةٖۖ',0
52,20,5,72370,'وَزَوَّجْنَـٰهُم','وَزَوَّجْنٰهُمْ','وَزَوَّجْنٰهُمْ','وَزَوَّجْنٰهُمْ','ﮁ','وَزَوَّجْنَٰهُم','وَزَوَّجْنَٰهُم','وَزَوَّجۡنَٰهُم',0
52,20,6,72371,'بِحُورٍ','بِحُوْرٍ','بِحُوْرٍ','بِحُوْرٍ','ﮂ','بِحُورٍ','بِحُورٍ','بِحُورٍ',0
52,20,7,72372,'عِينٍۢ','عِيْنٍ','عِیْنٍ','عِيْنٍ','ﮃ','عِينࣲ','عِينࣲ','عِينٖ',0
52,20,8,72373,'٢٠','٢٠','۟','۝٢٠','ﮄ','۝٢٠','۝٢٠','٢٠',1
52,21,1,72374,'وَٱلَّذِينَ','وَالَّذِيْنَ','وَالَّذِیْنَ','وَالَّذِيْنَ','ﮅ','وَٱلَّذِينَ','وَٱلَّذِينَ','وَٱلَّذِينَ',0
52,21,2,72375,'ءَامَنُوا۟','اٰمَنُوْا','اٰمَنُوْا','اٰمَنُوْا','ﮆ','ءَامَنُوا۟','ءَامَنُوا۟','ءَامَنُواْ',0
52,21,3,72376,'وَٱتَّبَعَتْهُمْ','وَاتَّبَعَتْهُمْ','وَاتَّبَعَتْهُمْ','وَاتَّبَعَتْهُمْ','ﮇ','وَٱتَّبَعَتْهُمْ','وَٱتَّبَعَتْهُمْ','وَٱتَّبَعَتۡهُمۡ',0
52,21,4,72377,'ذُرِّيَّتُهُم','ذُرِّيَّتُهُمْ','ذُرِّیَّتُهُمْ','ذُرِّيَّتُهُمْ','ﮈ','ذُرِّيَّتُهُم','ذُرِّيَّتُهُم','ذُرِّيَّتُهُم',0
52,21,5,72378,'بِإِيمَـٰنٍ','بِاِيْمَانٍ','بِاِیْمَانٍ','بِاِيْمَانٍ','ﮉ','بِإِيمَٰنٍ','بِإِيمَٰنٍ','بِإِيمَٰنٍ',0
52,21,6,72379,'أَلْحَقْنَا','اَلْحَقْنَا','اَلْحَقْنَا','اَلْحَقْنَا','ﮊ','أَلْحَقْنَا','أَلْحَقْنَا','أَلۡحَقۡنَا',0
52,21,7,72380,'بِهِمْ','بِهِمْ','بِهِمْ','بِهِمْ','ﮋ','بِهِمْ','بِهِمْ','بِهِمۡ',0
52,21,8,72381,'ذُرِّيَّتَهُمْ','ذُرِّيَّتَهُمْ','ذُرِّیَّتَهُمْ','ذُرِّيَّتَهُمْ','ﮌ','ذُرِّيَّتَهُمْ','ذُرِّيَّتَهُمْ','ذُرِّيَّتَهُمۡ',0
52,21,9,72382,'وَمَآ','وَمَا٘','وَمَاۤ','وَمَا͏ٓ','ﮍ','وَمَآ','وَمَآ','وَمَآ',0
52,21,10,72383,'أَلَتْنَـٰهُم','اَلَتْنٰهُمْ','اَلَتْنٰهُمْ','اَلَتْنٰهُمْ','ﮎ','أَلَتْنَٰهُم','أَلَتْنَٰهُم','أَلَتۡنَٰهُم',0
52,21,11,72384,'مِّنْ','مِّنْ','مِّنْ','مِّنْ','ﮏ','مِّنْ','مِّنْ','مِّنۡ',0
52,21,12,72385,'عَمَلِهِم','عَمَلِهِمْ','عَمَلِهِمْ','عَمَلِهِمْ','ﮐ','عَمَلِهِم','عَمَلِهِم','عَمَلِهِم',0
52,21,13,72386,'مِّن','مِّنْ','مِّنْ','مِّنْ','ﮑ','مِّن','مِّن','مِّن',0
52,21,14,72387,'شَىْءٍۢ ۚ','شَيْءٍﵧ','شَیْءٍ ؕ','شَيْءٍؕ','ﮒﮓ','شَيْءࣲۚ','شَيْءࣲۚ','شَيۡءٖۚ',0
52,21,15,72388,'كُلُّ','كُلُّ','كُلُّ','كُلُّ','ﮔ','كُلُّ','كُلُّ','كُلُّ',0
52,21,16,72389,'ٱمْرِئٍۭ','امْرِئٍۣ','امْرِىۢ','امْرِىٍٔۢ','ﮕ','ٱمْرِئِۭ','ٱمْرِئِۭ','ٱمۡرِيِٕۭ',0
52,21,17,72390,'بِمَا','بِمَا','بِمَا','بِمَا','ﮖ','بِمَا','بِمَا','بِمَا',0
52,21,18,72391,'كَسَبَ','كَسَبَ','كَسَبَ','كَسَبَ','ﮗ','كَسَبَ','كَسَبَ','كَسَبَ',0
52,21,19,72392,'رَهِينٌۭ','رَهِيْنٌ','رَهِیْنٌ','رَهِيْنٌ','ﮘ','رَهِينࣱ','رَهِينࣱ','رَهِينٞ',0
52,21,20,72393,'٢١','٢١','۟','۝٢١','ﮙ','۝٢١','۝٢١','٢١',1
52,22,1,72394,'وَأَمْدَدْنَـٰهُم','وَاَمْدَدْنٰهُمْ','وَاَمْدَدْنٰهُمْ','وَاَمْدَدْنٰهُمْ','ﮚ','وَأَمْدَدْنَٰهُم','وَأَمْدَدْنَٰهُم','وَأَمۡدَدۡنَٰهُم',0
52,22,2,72395,'بِفَـٰكِهَةٍۢ','بِفَاكِهَةٍ','بِفَاكِهَةٍ','بِفَاكِهَةٍ','ﮛ','بِفَٰكِهَةࣲ','بِفَٰكِهَةࣲ','بِفَٰكِهَةٖ',0
52,22,3,72396,'وَلَحْمٍۢ','وَّلَحْمٍ','وَّلَحْمٍ','وَّلَحْمٍ','ﮜ','وَلَحْمࣲ','وَلَحْمࣲ','وَلَحۡمٖ',0
52,22,4,72397,'مِّمَّا','مِّمَّا','مِّمَّا','مِّمَّا','ﮝ','مِّمَّا','مِّمَّا','مِّمَّا',0
52,22,5,72398,'يَشْتَهُونَ','يَشْتَهُوْنَ','یَشْتَهُوْنَ','يَشْتَهُوْنَ','ﮞ','يَشْتَهُونَ','يَشْتَهُونَ','يَشۡتَهُونَ',0
52,22,6,72399,'٢٢','٢٢','۟','۝٢٢','ﮟ','۝٢٢','۝٢٢','٢٢',1
52,23,1,72400,'يَتَنَـٰزَعُونَ','يَتَنَازَعُوْنَ','یَتَنَازَعُوْنَ','يَتَنَازَعُوْنَ','ﮠ','يَتَنَٰزَعُونَ','يَتَنَٰزَعُونَ','يَتَنَٰزَعُونَ',0
52,23,2,72401,'فِيهَا','فِيْهَا','فِیْهَا','فِيْهَا','ﮡ','فِيهَا','فِيهَا','فِيهَا',0
52,23,3,72402,'كَأْسًۭا','كَاْسًا','كَاْسًا','كَاْسًا','ﮢ','كَأْسࣰا','كَأْسࣰا','كَأۡسٗا',0
52,23,4,72403,'لَّا','لَّا','لَّا','لَّا','ﮣ','لَّا','لَّا','لَّا',0
52,23,5,72404,'لَغْوٌۭ','لَغْوٌ','لَغْوٌ','لَغْوٌ','ﮤ','لَغْوࣱ','لَغْوࣱ','لَغۡوٞ',0
52,23,6,72405,'فِيهَا','فِيْهَا','فِیْهَا','فِيْهَا','ﮥ','فِيهَا','فِيهَا','فِيهَا',0
52,23,7,72406,'وَلَا','وَلَا','وَلَا','وَلَا','ﮦ','وَلَا','وَلَا','وَلَا',0
52,23,8,72407,'تَأْثِيمٌۭ','تَاْثِيْمٌ','تَاْثِیْمٌ','تَاْثِيْمٌ','ﮧ','تَأْثِيمࣱ','تَأْثِيمࣱ','تَأۡثِيمٞ',0
52,23,9,72408,'٢٣','٢٣','۟','۝٢٣','ﮨ','۝٢٣','۝٢٣','٢٣',1
52,24,1,72409,'۞ وَيَطُوفُ','وَيَطُوْفُ','وَیَطُوْفُ','وَيَطُوْفُ','ﮩﮪ','۞وَيَطُوفُ','۞وَيَطُوفُ','۞ وَيَطُوفُ',0
52,24,2,72410,'عَلَيْهِمْ','عَلَيْهِمْ','عَلَیْهِمْ','عَلَيْهِمْ','ﮫ','عَلَيْهِمْ','عَلَيْهِمْ','عَلَيۡهِمۡ',0
52,24,3,72411,'غِلْمَانٌۭ','غِلْمَانٌ','غِلْمَانٌ','غِلْمَانٌ','ﮬ','غِلْمَانࣱ','غِلْمَانࣱ','غِلۡمَانٞ',0
52,24,4,72412,'لَّهُمْ','لَّهُمْ','لَّهُمْ','لَّهُمْ','ﮭ','لَّهُمْ','لَّهُمْ','لَّهُمۡ',0
52,24,5,72413,'كَأَنَّهُمْ','كَاَنَّهُمْ','كَاَنَّهُمْ','كَاَنَّهُمْ','ﮮ','كَأَنَّهُمْ','كَأَنَّهُمْ','كَأَنَّهُمۡ',0
52,24,6,72414,'لُؤْلُؤٌۭ','لُؤْلُؤٌ','لُؤْلُؤٌ','لُو͏ٔ͏ْلُو͏ٔ͏ٌ','ﮯ','لُؤْلُؤࣱ','لُؤْلُؤࣱ','لُؤۡلُؤٞ',0
52,24,7,72415,'مَّكْنُونٌۭ','مَّكْنُوْنٌ','مَّكْنُوْنٌ','مَّكْنُوْنٌ','ﮰ','مَّكْنُونࣱ','مَّكْنُونࣱ','مَّكۡنُونٞ',0
52,24,8,72416,'٢٤','٢٤','۟','۝٢٤','ﮱ','۝٢٤','۝٢٤','٢٤',1
52,25,1,72417,'وَأَقْبَلَ','وَاَقْبَلَ','وَاَقْبَلَ','وَاَقْبَلَ','ﯓ','وَأَقْبَلَ','وَأَقْبَلَ','وَأَقۡبَلَ',0
52,25,2,72418,'بَعْضُهُمْ','بَعْضُهُمْ','بَعْضُهُمْ','بَعْضُهُمْ','ﯔ','بَعْضُهُمْ','بَعْضُهُمْ','بَعۡضُهُمۡ',0
52,25,3,72419,'عَلَىٰ','عَلٰي','عَلٰی','عَلٰي','ﯕ','عَلَىٰ','عَلَىٰ','عَلَىٰ',0
52,25,4,72420,'بَعْضٍۢ','بَعْضٍ','بَعْضٍ','بَعْضٍ','ﯖ','بَعْضࣲ','بَعْضࣲ','بَعۡضٖ',0
52,25,5,72421,'يَتَسَآءَلُونَ','يَّتَسَآءَلُوْنَ','یَّتَسَآءَلُوْنَ','يَّتَسَا࢜ءَلُوْنَ','ﯗ','يَتَسَآءَلُونَ','يَتَسَآءَلُونَ','يَتَسَآءَلُونَ',0
52,25,6,72422,'٢٥','٢٥','۟','۝٢٥','ﯘ','۝٢٥','۝٢٥','٢٥',1
52,26,1,72423,'قَالُوٓا۟','قَالُوْ٘ا','قَالُوْۤا','قَالُوْٓا','ﯙ','قَالُوٓا۟','قَالُوٓا۟','قَالُوٓاْ',0
52,26,2,72424,'إِنَّا','اِنَّا','اِنَّا','اِنَّا','ﯚ','إِنَّا','إِنَّا','إِنَّا',0
52,26,3,72425,'كُنَّا','كُنَّا','كُنَّا','كُنَّا','ﯛ','كُنَّا','كُنَّا','كُنَّا',0
52,26,4,72426,'قَبْلُ','قَبْلُ','قَبْلُ','قَبْلُ','ﯜ','قَبْلُ','قَبْلُ','قَبۡلُ',0
